(rdft2-ct-dit/20
  (hc2c-direct-20/76/1 "hc2cfdftv_20_avx"
    (rdft2-ct-dit/2
      (hc2c-direct-2/4/0 "hc2cfdftv_2_avx"
        (rdft2-r2hc-direct-2 "r2cf_2")
        (rdft2-r2hc01-direct-2 "r2cfII_2"))
      (dft-direct-10 "n1fv_10_avx"))
    (rdft2-nop))
  (dft-direct-15-x10 "n1fv_15_avx"))
14830.5772285999992163851857185363769531250000, 0.0000000000000000000000000000000000000000
70.0681665223370373496436513960361480712891, 111.4712210177975180158682633191347122192383
-170.2926574625878117785759968683123588562012, 614.2368107403756312123732641339302062988281
-323.1385632937152649901690892875194549560547, 46.1333489232687128378529450856149196624756
-401.7930243019807790005870629101991653442383, 17.2578862168583668790233787149190902709961
110.0266741247508122114595607854425907135010, 62.2085475716225460018904414027929306030273
61.7928787101753300703421700745820999145508, -210.6001361935822728810308035463094711303711
-785.3527528913359674334060400724411010742188, 326.4158088760310079123883042484521865844727
-629.0097928350963911725557409226894378662109, -233.9814210764994015789852710440754890441895
178.2650101017327699537418084219098091125488, 182.8773797147519815098348772153258323669434
229.2615558250488163594127399846911430358887, -13.5642022768977881241880822926759719848633
125.7335466127668297531272401101887226104736, 534.4475053276180460670730099081993103027344
350.5088142300573395004903431981801986694336, -973.4012636997351819445611909031867980957031
352.9174089055604781606234610080718994140625, 161.9292121785750850904150865972042083740234
-41.0571255873591951512935338541865348815918, -300.4860586227990779661922715604305267333984
186.0924907880253158509731292724609375000000, 365.3968497298838542519661132246255874633789
-494.9744855226759909783140756189823150634766, 274.1148518560324873760691843926906585693359
560.7515446787068640333018265664577484130859, 568.6445413120156899822177365422248840332031
-392.2819021413822042632091324776411056518555, 357.1762896391981598753773141652345657348633
256.0999747917485933612624648958444595336914, 1085.3860529037144715402973815798759460449219
-199.0483987301966806171549251303076744079590, -772.4992003754682627914007753133773803710938
-385.8680554530990320927230641245841979980469, 168.7299778957851970062620239332318305969238
26.3254214594900304291513748466968536376953, 745.8073411499285612080711871385574340820312
150.3921942466521386450040154159069061279297, 200.4450093278659323914325796067714691162109
88.2606965189990262388164410367608070373535, 191.0807501372562740016292082145810127258301
-265.4299091844136455620173364877700805664062, 39.4832705652772233406722079962491989135742
39.6482442073092613554763374850153923034668, -86.2056361336332344080801703967154026031494
194.1906128757096894332789815962314605712891, -629.2997316193634560477221384644508361816406
-478.6185469510435268603032454848289489746094, 228.6763129547437074506888166069984436035156
-362.2637175086144338820304255932569503784180, -115.0093659312439058339805342257022857666016
-271.8538578234928877463971730321645736694336, -100.2373504804000674539565807208418846130371
